5	2	32	-66.5645	680.1362	-12.5	634.832585	619.278655	0.050279	-74.441527	0.04901	-71.647438	161.432134	155.660585
5	3	33	-66.5645	680.1362	8.5	634.111992	619.63575	0.050543	-75.314662	0.04924	-71.267467	163.036128	155.138125
5	4	34	-66.5645	680.1362	29.5	633.635308	620.482286	0.050174	-75.035886	0.04953	-71.547328	162.823727	155.520673
5	5	35	-66.5645	680.1362	50.5	633.142512	620.753473	0.049505	-74.409847	0.048579	-69.01825	161.626016	150.867004
6	0	36	-37.9387	680.1362	-54.5	635.688162	618.02533	0.049842	-75.741491	0.048306	-75.400139	164.498462	163.77671
6	1	37	-37.9387	680.1362	-33.5	635.452565	619.349503	0.049467	-76.101217	0.04736	-73.132591	164.831033	159.52689
6	2	38	-37.9387	680.1362	-12.5	634.747031	619.714959	0.047419	-71.772479	0.047133	-71.864008	157.03713	156.960364
6	3	39	-37.9387	680.1362	8.5	634.126086	620.239564	0.048222	-73.96447	0.047027	-71.12263	161.109342	155.393709
6	4	40	-37.9387	680.1362	29.5	633.310847	620.434156	0.050094	-78.510077	0.048852	-74.477449	169.666759	161.224305
6	5	41	-37.9387	680.1362	50.5	633.006419	621.161442	0.049618	-78.334401	0.048946	-74.47645	169.432614	161.640456
7	0	42	-9.3129	680.1362	-54.5	637.191757	619.080331	0.0494	-80.227882	0.048264	-73.541456	173.201294	159.975187
7	1	43	-9.3129	680.1362	-33.5	636.581546	619.704643	0.049073	-80.095641	0.048265	-72.885559	172.928554	158.72469
7	2	44	-9.3129	680.1362	-12.5	635.807597	620.469013	0.049037	-80.653644	0.048576	-72.840177	173.827087	158.406775
7	3	45	-9.3129	680.1362	8.5	635.391029	621.437238	0.048995	-81.154259	0.049246	-74.069217	174.948894	160.41274
7	4	46	-9.3129	680.1362	29.5	634.601239	621.605713	0.04884	-81.298049	0.04905	-72.763208	175.26701	158.151578
7	5	47	-9.3129	680.1362	50.5	633.91987	621.855048	0.049089	-82.316696	0.048946	-71.810927	177.260785	156.495967
8	0	48	19.3129	680.1362	-54.5	632.97207	616.979773	0.040953	-58.183481	0.04299	-64.985286	128.933269	142.909633
8	1	49	19.3129	680.1362	-33.5	632.54979	617.698015	0.041123	-59.164394	0.042899	-64.295082	130.712935	141.254031
8	2	50	19.3129	680.1362	-12.5	632.302411	618.557584	0.041161	-59.893256	0.042804	-63.814405	132.31184	140.383013
8	3	51	19.3129	680.1362	8.5	631.668103	618.902751	0.041129	-60.247902	0.042702	-63.166674	133.060953	138.85568
8	4	52	19.3129	680.1362	29.5	630.983668	618.95327	0.04123	-60.808412	0.042864	-62.861905	134.41049	138.498079
8	5	53	19.3129	680.1362	50.5	629.941368	618.709687	0.041273	-60.755617	0.042938	-62.017324	134.29204	136.725574
9	0	54	47.9387	680.1362	-54.5	563.722783	619.258879	0	0	0	0	0	0
9	1	55	47.9387	680.1362	-33.5	604.443908	619.25428	0	0	0	0	0	0
9	2	56	47.9387	680.1362	-12.5	660.945825	619.276834	0	0	0	0	0	0
9	3	57	47.9387	680.1362	8.5	564.589241	619.285061	0	0	0	0	0	0
9	4	58	47.9387	680.1362	29.5	574.705054	619.246596	0	0	0	0	0	0
9	5	59	47.9387	680.1362	50.5	631.37918	619.230636	0	0	0	0	0	0
10	0	60	76.5645	680.1362	-54.5	633.783093	617.406358	0.050265	-72.979794	0.050242	-73.022601	158.556919	159.157632
10	1	61	76.5645	680.1362	-33.5	633.028827	617.799736	0.049936	-72.560687	0.050501	-72.790932	157.922502	158.619754
10	2	62	76.5645	680.1362	-12.5	632.716024	618.683181	0.049727	-72.950856	0.050476	-72.396377	158.415527	157.493922
10	3	63	76.5645	680.1362	8.5	632.018637	619.11986	0.049955	-73.78982	0.050822	-72.798273	160.234805	157.986868
10	4	64	76.5645	680.1362	29.5	631.401955	619.262833	0.04986	-73.921862	0.050723	-71.803351	160.556371	156.331117
10	5	65	76.5645	680.1362	50.5	630.866395	619.467099	0.049412	-73.387318	0.050978	-71.792995	159.659316	156.316103
11	0	66	105.1903	680.1362	-54.5	633.918004	617.66939	0.050311	-72.470002	0.050457	-73.18767	157.840098	158.711783
11	1	67	105.1903	680.1362	-33.5	633.861137	618.665816	0.049206	-71.195924	0.049578	-71.038468	155.333486	154.931271
11	2	68	105.1903	680.1362	-12.5	632.939677	618.951956	0.05027	-73.743125	0.051061	-72.879479	160.099138	158.386295
11	3	69	105.1903	680.1362	8.5	632.41846	619.634034	0.049779	-73.491524	0.050943	-72.473938	159.734934	157.470112
11	4	70	105.1903	680.1362	29.5	632.177225	620.242621	0.04933	-73.260034	0.050985	-72.283438	159.413524	157.021625
11	5	71	105.1903	680.1362	50.5	631.502468	620.379284	0.049469	-74.070059	0.051195	-71.934336	160.647317	156.455048
12	0	72	133.8161	680.1362	-54.5	633.757062	618.177212	0.049505	-71.229571	0.049459	-71.941361	155.460466	156.928668
12	1	73	133.8161	680.1362	-33.5	633.697078	618.755991	0.049879	-72.716249	0.050114	-73.181839	157.935912	159.000928
12	2	74	133.8161	680.1362	-12.5	633.396225	619.550931	0.049564	-72.87971	0.050092	-72.871317	158.340975	158.467587
12	3	75	133.8161	680.1362	8.5	632.589439	619.806743	0.049656	-73.521996	0.050277	-72.544964	159.634528	157.760983
12	4	76	133.8161	680.1362	29.5	632.046499	620.573077	0.049015	-73.058729	0.050572	-72.713014	158.927491	158.002988
12	5	77	133.8161	680.1362	50.5	631.338337	620.949834	0.048964	-73.078192	0.050169	-71.158191	159.114794	155.221458
13	0	78	162.4419	680.1362	-54.5	635.445976	617.76182	0.051088	-73.963947	0.049268	-73.955899	160.634097	160.487228
13	1	79	162.4419	680.1362	-33.5	634.900183	618.357788	0.050507	-73.505907	0.049549	-73.71957	159.741486	160.302994
13	2	80	162.4419	680.1362	-12.5	634.355548	619.019153	0.049377	-71.901085	0.049813	-73.580569	156.737105	159.982094
13	3	81	162.4419	680.1362	8.5	633.690531	619.714785	0.049692	-73.174926	0.0494	-72.040223	158.910408	157.043936
13	4	82	162.4419	680.1362	29.5	633.106947	620.277374	0.049796	-73.911646	0.049871	-72.596259	160.427339	157.867254
13	5	83	162.4419	680.1362	50.5	632.563511	620.40059	0.04988	-74.515246	0.049939	-72.275903	161.661219	157.303561
14	0	84	191.0677	680.1362	-54.5	634.795619	619.163035	0.049383	-76.860825	0.047768	-74.57581	166.816384	162.697932
14	1	85	191.0677	680.1362	-33.5	635.237325	620.578243	0.049153	-77.929966	0.049014	-77.669422	168.38212	168.266182
14	2	86	191.0677	680.1362	-12.5	634.509256	620.952845	0.048997	-77.921676	0.049436	-78.029264	168.429621	168.821635
14	3	87	191.0677	680.1362	8.5	634.179385	621.388883	0.048846	-78.166708	0.049881	-78.518331	169.036466	169.860376
14	4	88	191.0677	680.1362	29.5	633.313661	621.329035	0.049097	-78.832196	0.049818	-77.769978	170.345322	168.127702
14	5	89	191.0677	680.1362	50.5	632.995076	622.441524	0.048473	-78.669157	0.049441	-76.389316	170.178029	165.852138
15	0	90	219.6935	680.1362	-54.5	493.900785	616.755972	0	0	0	0	0	0
15	1	91	219.6935	680.1362	-33.5	640.9388	504.008114	0	0	0	0	0	0
15	2	92	219.6935	680.1362	-12.5	621.541289	622.729422	0	0	0	0	0	0
15	3	93	219.6935	680.1362	8.5	640.777969	630.652389	0	0	0	0	0	0
15	4	94	219.6935	680.1362	29.5	568.623035	691.984352	0	0	0	0	0	0
15	5	95	219.6935	721.5128	50.5	552.323938	650.678109	0	0	0	0	0	0
16	0	96	-209.6935	721.5128	-54.5	614.04084	602.321138	0.043218	-60.151246	0.043128	-47.504054	133.0984	107.571712
16	1	97	-209.6935	721.5128	-33.5	614.332414	601.856073	0.043427	-60.825289	0.042868	-46.531541	134.585735	105.488139
16	2	98	-209.6935	721.5128	-12.5	615.21207	601.601857	0.043294	-61.462041	0.043089	-46.609953	135.370761	105.728842
16	3	99	-209.6935	721.5128	8.5	615.490613	600.794846	0.04299	-61.194213	0.043127	-45.943689	134.912024	103.981184
16	4	100	-209.6935	721.5128	29.5	616.059	600.208719	0.043329	-62.668804	0.043144	-45.527337	137.930862	103.632079
16	5	101	-209.6935	721.5128	50.5	616.378258	599.934461	0.043352	-62.755071	0.042993	-44.909782	138.268372	102.443987
17	0	102	-181.0677	721.5128	-54.5	615.027082	603.571587	0.048919	-63.7268	0.042845	-44.150697	140.346758	102.721242
17	1	103	-181.0677	721.5128	-33.5	615.375659	602.840543	0.049422	-65.123336	0.051197	-57.224686	142.857865	126.295276
17	2	104	-181.0677	721.5128	-12.5	615.690073	602.306847	0.049399	-65.390789	0.050867	-56.110568	143.740961	124.353103
17	3	105	-181.0677	721.5128	8.5	616.375105	601.624087	0.04916	-65.625011	0.051323	-56.457878	144.16733	124.915423
17	4	106	-181.0677	721.5128	29.5	616.814698	601.086385	0.049218	-66.226005	0.045179	-46.500884	145.285319	106.401407
17	5	107	-181.0677	721.5128	50.5	617.108074	600.335823	0.049078	-66.166006	0.045266	-45.698148	145.195612	105.420846
18	0	108	-152.4419	721.5128	-54.5	614.151239	602.516406	0.050233	-66.273642	0.04513	-45.771821	144.999227	105.772091
18	1	109	-152.4419	721.5128	-33.5	615.056466	602.504216	0.050561	-67.454239	0.052269	-57.053445	147.384097	126.674364
18	2	110	-152.4419	721.5128	-12.5	615.338571	601.916021	0.050191	-67.25474	0.052874	-57.602592	146.715846	127.497671
18	3	111	-152.4419	721.5128	8.5	615.787978	601.441944	0.049499	-66.378573	0.045606	-45.947933	145.678744	106.108217
18	4	112	-152.4419	721.5128	29.5	616.339199	601.017323	0.049626	-67.285159	0.038043	-34.161307	147.161176	117.699646
18	5	113	-152.4419	721.5128	50.5	616.833515	600.385773	0.049531	-67.467635	0.053366	-57.281471	147.466084	127.192172
19	0	114	-123.8161	721.5128	-54.5	614.877375	603.897988	0.049784	-66.302135	0.050069	-54.927994	144.881117	122.330429
19	1	115	-123.8161	721.5128	-33.5	615.29463	603.654826	0.048726	-64.493234	0.050195	-54.820967	141.970904	122.002631
19	2	116	-123.8161	721.5128	-12.5	615.508573	602.956183	0.04987	-66.939991	0.051014	-55.561883	146.592054	123.570288
19	3	117	-123.8161	721.5128	8.5	616.023523	602.579622	0.049391	-66.606675	0.051232	-55.590163	145.741793	123.362783
19	4	118	-123.8161	721.5128	29.5	616.795796	602.095213	0.049181	-66.882375	0.052008	-56.386626	146.607449	125.063468
19	5	119	-123.8161	721.5128	50.5	617.60013	601.811597	0.04862	-66.602353	0.051458	-55.362947	146.147203	123.131693
20	0	120	-95.1903	721.5128	-54.5	614.209645	603.082076	0.049129	-67.128923	0.046032	-49.786967	146.841289	113.353497
20	1	121	-95.1903	721.5128	-33.5	614.790523	602.859547	0.049414	-68.285052	0.045871	-49.609519	148.837202	112.599403
20	2	122	-95.1903	721.5128	-12.5	615.407635	602.686663	0.049275	-68.549607	0.051917	-58.839364	149.632001	130.200991
20	3	123	-95.1903	721.5128	8.5	615.751233	601.947481	0.048651	-67.580349	0.052159	-58.726019	148.050374	130.170017
20	4	124	-95.1903	721.5128	29.5	616.288531	601.217359	0.048981	-68.85364	0.052791	-59.260712	150.180482	131.275287
20	5	125	-95.1903	721.5128	50.5	616.316393	600.447975	0.048701	-68.275714	0.052765	-58.265421	149.239515	129.971579
21	0	126	-66.5645	721.5128	-54.5	614.899777	603.8679	0.0491	-67.807824	0.048641	-54.545891	147.89135	122.17646
21	1	127	-66.5645	721.5128	-33.5	615.369262	603.532985	0.049419	-68.745736	0.048799	-54.505939	150.030908	121.838112
21	2	128	-66.5645	721.5128	-12.5	615.73229	603.082707	0.049427	-68.895006	0.050251	-56.533023	150.195594	125.111847
21	3	129	-66.5645	721.5128	8.5	616.153458	602.637657	0.048888	-68.472259	0.04423	-46.747444	149.368975	106.859141
21	4	130	-66.5645	721.5128	29.5	616.775962	601.93691	0.048423	-68.044555	0.050696	-56.492872	148.9784	124.913791
21	5	131	-66.5645	721.5128	50.5	617.24683	601.478387	0.048976	-69.66904	0.043563	-44.775594	152.096222	103.286464
22	0	132	-37.9387	721.5128	-54.5	614.999085	604.390008	0.047746	-65.113672	0.047624	-57.397849	143.58461	127.513438
22	1	133	-37.9387	721.5128	-33.5	615.393758	604.181288	0.049319	-68.499679	0.048535	-59.086078	149.913577	130.640259
22	2	134	-37.9387	721.5128	-12.5	616.249488	604.064402	0.049174	-69.281154	0.048356	-58.706583	151.102578	129.881268
22	3	135	-37.9387	721.5128	8.5	616.597724	603.494463	0.049584	-70.32679	0.048745	-58.779269	153.453941	129.93205
22	4	136	-37.9387	721.5128	29.5	617.009748	602.856773	0.049308	-70.024481	0.048875	-58.346222	152.985079	128.928334
22	5	137	-37.9387	721.5128	50.5	617.718443	602.441925	0.049392	-70.944973	0.049455	-59.153504	154.510953	130.506886
23	0	138	-9.3129	721.5128	-54.5	615.697108	604.668037	0.049587	-69.664467	0.04857	-57.021878	152.067186	126.670262
23	1	139	-9.3129	721.5128	-33.5	616.279301	603.948557	0.049869	-70.872265	0.049294	-57.667723	154.207898	127.446802
23	2	140	-9.3129	721.5128	-12.5	616.835794	603.673619	0.049403	-70.476727	0.049406	-57.481086	153.580067	127.164093
23	3	141	-9.3129	721.5128	8.5	617.710958	603.120558	0.04896	-70.468002	0.042649	-46.18399	153.515148	105.854771
23	4	142	-9.3129	721.5128	29.5	617.919196	602.332706	0.048938	-70.581145	0.049549	-56.471901	153.818966	125.148499
23	5	143	-9.3129	721.5128	50.5	618.849983	602.224034	0.048733	-71.030187	0.042308	-45.158719	154.843706	103.744101
24	0	144	19.3129	721.5128	-54.5	613.696714	601.782592	0.043421	-59.845789	0.043559	-56.885268	132.261607	126.120863
24	1	145	19.3129	721.5128	-33.5	614.215323	601.018051	0.043384	-60.280545	0.043633	-56.093691	132.793482	124.439544
24	2	146	19.3129	721.5128	-12.5	614.938252	600.363969	0.043413	-61.016411	0.043723	-55.668549	134.375877	123.551148
24	3	147	19.3129	721.5128	8.5	615.296959	599.603828	0.043524	-61.687648	0.043811	-55.090573	135.709779	122.553485
24	4	148	19.3129	721.5128	29.5	615.825209	598.99414	0.043565	-62.293231	0.04399	-54.791893	136.824404	121.674934
24	5	149	19.3129	721.5128	50.5	616.16281	598.373229	0.043443	-62.281628	0.043696	-53.72891	137.061157	119.906855
25	0	150	47.9387	721.5128	-54.5	620.780336	619.25036	0.050642	-67.957251	0.000565	10.894781	0	0
25	1	151	47.9387	721.5128	-33.5	621.352483	619.261104	0.049605	-66.687144	0.000769	10.501484	0	0
25	2	152	47.9387	721.5128	-12.5	622.137815	619.260089	0.048204	-64.691575	0.000264	11.364296	0	0
25	3	153	47.9387	721.5128	8.5	622.214379	619.254486	0.050272	-69.763799	0.000379	11.150003	0	0
25	4	154	47.9387	721.5128	29.5	622.240987	619.255901	0.051163	-72.616928	0.002211	6.874157	0	0
25	5	155	47.9387	721.5128	50.5	621.574196	619.238631	0.049987	-70.676102	0.001444	8.533552	0	0
26	0	156	76.5645	721.5128	-54.5	614.974997	603.062555	0.04938	-65.338925	0.050879	-62.951682	143.481667	137.675229
26	1	157	76.5645	721.5128	-33.5	615.186538	602.444789	0.049179	-65.116711	0.05061	-61.83854	142.667106	135.310363
26	2	158	76.5645	721.5128	-12.5	615.390203	602.379925	0.049809	-66.465298	0.051835	-63.882981	145.615743	139.260031
26	3	159	76.5645	721.5128	8.5	615.922826	602.006283	0.049571	-66.661874	0.05182	-63.694326	169.981021	138.782908
26	4	160	76.5645	721.5128	29.5	616.498407	601.273891	0.049321	-66.72448	0.051368	-62.002535	145.986807	136.127654
26	5	161	76.5645	721.5128	50.5	616.364906	600.510663	0.049776	-67.542523	0.052867	-64.001129	146.839014	139.908564
27	0	162	105.1903	721.5128	-54.5	614.903675	602.933663	0.049302	-64.327943	0.050351	-61.664651	140.886973	135.361884
27	1	163	105.1903	721.5128	-33.5	615.311511	602.498313	0.049095	-64.23359	0.050503	-61.305981	140.897972	134.535294
27	2	164	105.1903	721.5128	-12.5	615.625366	601.953554	0.049111	-64.606215	0.050619	-61.015682	141.945138	134.088632
27	3	165	105.1903	721.5128	8.5	616.130797	601.47008	0.048905	-64.724245	0.051246	-61.634972	142.052403	135.084242
27	4	166	105.1903	721.5128	29.5	616.463558	600.623722	0.04865	-64.612505	0.051158	-60.791219	141.918163	133.720054
27	5	167	105.1903	721.5128	50.5	616.920279	600.076646	0.048297	-64.29354	0.050845	-59.750313	141.409398	132.018884
28	0	168	133.8161	721.5128	-54.5	614.574905	603.535686	0.049584	-65.010664	0.049767	-61.927593	142.499259	136.103856
28	1	169	133.8161	721.5128	-33.5	615.096158	603.151331	0.04969	-65.814454	0.050125	-62.281846	143.938373	136.563921
28	2	170	133.8161	721.5128	-12.5	615.475566	602.597471	0.04966	-66.038631	0.050795	-62.877627	144.431801	137.420746
28	3	171	133.8161	721.5128	8.5	615.892052	602.081173	0.049788	-66.618278	0.050695	-62.06723	145.838281	136.269021
28	4	172	133.8161	721.5128	29.5	616.029965	601.368865	0.049455	-66.058597	0.050872	-61.769416	144.832247	135.832717
28	5	173	133.8161	721.5128	50.5	616.32906	600.773367	0.049268	-66.047214	0.05099	-61.499773	144.738582	135.323309
29	0	174	162.4419	721.5128	-54.5	615.644594	603.895886	0.045118	-58.546399	0.047112	-56.713056	131.752299	127.522417
29	1	175	162.4419	721.5128	-33.5	616.014795	603.191955	0.048813	-66.532651	0.050923	-63.553319	146.010027	139.259458
29	2	176	162.4419	721.5128	-12.5	616.511961	602.668229	0.049151	-67.755673	0.051026	-63.185387	148.066151	138.342588
29	3	177	162.4419	721.5128	8.5	617.392052	602.382548	0.048411	-67.221651	0.050533	-62.224285	147.256401	136.60028
29	4	178	162.4419	721.5128	29.5	617.663588	601.403987	0.048615	-67.812024	0.051005	-61.95983	148.349983	136.317645
29	5	179	162.4419	721.5128	50.5	618.476804	601.130101	0.048355	-68.16276	0.051634	-63.017549	148.864733	138.046134
30	0	180	191.0677	721.5128	-54.5	615.972212	605.104279	0.049061	-67.483739	0.049946	-68.870886	148.06682	150.015169
30	1	181	191.0677	721.5128	-33.5	616.227139	604.292193	0.048972	-67.610395	0.050074	-68.357145	147.906324	148.699666
30	2	182	191.0677	721.5128	-12.5	617.289855	603.986276	0.048642	-67.901166	0.050125	-68.11764	148.39036	148.448883
30	3	183	191.0677	721.5128	8.5	617.761151	603.261036	0.049021	-69.027859	0.050643	-68.269289	150.902502	149.1058
30	4	184	191.0677	721.5128	29.5	618.498195	602.661654	0.04866	-69.067968	0.050822	-68.361048	150.730269	148.776119
30	5	185	191.0677	721.5128	50.5	618.811712	602.111509	0.048282	-68.625512	0.050256	-66.650512	150.275766	145.688865
31	0	186	219.6935	721.5128	-54.5	616.863988	605.423902	0.048692	-68.556279	0.048716	-64.616399	150.033713	141.751951
31	1	187	219.6935	721.5128	-33.5	617.280237	604.5438	0.049031	-69.64983	0.049674	-65.381195	152.034992	143.194952
31	2	188	219.6935	721.5128	-12.5	618.238396	604.227763	0.048995	-70.500763	0.049382	-64.600683	153.297705	141.634848
31	3	189	219.6935	721.5128	8.5	618.602561	603.310405	0.04857	-69.978425	0.049227	-63.451999	152.548146	139.662061
31	4	190	219.6935	721.5128	29.5	619.318951	602.92114	0.048398	-70.315107	0.049318	-63.395932	153.382084	139.402304
31	5	191	219.6935	721.5128	50.5	619.659329	602.721751	0.048399	-70.80696	0.04979	-64.092303	154.150567	140.281991
32	0	192	-209.6935	762.8894	-54.5	625.721273	611.641673	0.042543	-59.28318	0.044647	-67.119168	131.045769	146.835656
32	1	193	-209.6935	762.8894	-33.5	626.278839	610.882863	0.041915	-58.725053	0.043562	-64.326131	129.898021	141.696085
32	2	194	-209.6935	762.8894	-12.5	627.191068	610.629982	0.042499	-60.630748	0.044274	-65.388543	133.434313	143.446981
32	3	195	-209.6935	762.8894	8.5	627.285453	610.057532	0.04212	-60.110534	0.044334	-64.873006	132.758115	142.614032
32	4	196	-209.6935	762.8894	29.5	627.598854	609.474512	0.042315	-60.662435	0.044168	-63.728928	133.808996	140.253137
32	5	197	-209.6935	762.8894	50.5	627.642162	608.875294	0.04261	-61.448333	0.044866	-64.613093	135.299892	141.894308
33	0	198	-181.0677	762.8894	-54.5	626.554691	611.410432	0.051907	-73.320287	0.058412	-95.240407	158.845755	202.802666
33	1	199	-181.0677	762.8894	-33.5	627.117027	611.001039	0.052313	-74.476081	0.059388	-96.726408	160.940095	205.674967
33	2	200	-181.0677	762.8894	-12.5	627.624326	610.758515	0.05126	-72.777653	0.058468	-94.297189	157.837684	200.761191
33	3	201	-181.0677	762.8894	8.5	628.171044	610.559208	0.050694	-72.122357	0.058656	-94.406741	156.931449	201.671541
33	4	202	-181.0677	762.8894	29.5	628.68721	610.139676	0.051001	-73.455745	0.05948	-95.87151	159.542492	204.480642
33	5	203	-181.0677	762.8894	50.5	629.245613	609.436449	0.051012	-73.859521	0.059695	-95.621038	159.976718	204.002906
34	0	204	-152.4419	762.8894	-54.5	626.119278	610.986839	0.052225	-74.559834	0.058858	-96.766516	161.182752	205.678724
34	1	205	-152.4419	762.8894	-33.5	626.8041	610.767517	0.051321	-73.417078	0.058412	-95.599123	158.921557	203.563059
34	2	206	-152.4419	762.8894	-12.5	627.304189	610.288452	0.051592	-74.221189	0.058943	-95.968907	160.663398	204.480577
34	3	207	-152.4419	762.8894	8.5	627.846204	610.196599	0.050457	-72.609875	0.058249	-94.058639	157.387197	200.95614
34	4	208	-152.4419	762.8894	29.5	628.801306	609.149649	0.050863	-73.771863	0.060668	-97.658866	125.816163	173.892493
34	5	209	-152.4419	762.8894	50.5	628.552865	609.043548	0.050282	-72.873607	0.059185	-95.191745	158.278933	202.952655
35	0	210	-123.8161	762.8894	-54.5	626.427331	612.939259	0.051281	-70.888524	0.056879	-94.444708	153.990795	201.060925
35	1	211	-123.8161	762.8894	-33.5	627.010107	612.303436	0.05194	-72.627736	0.057988	-96.350356	157.020096	204.652049
35	2	212	-123.8161	762.8894	-12.5	627.524262	611.839359	0.051183	-71.638112	0.05783	-95.594172	155.404671	203.615275
35	3	213	-123.8161	762.8894	8.5	628.221755	611.765114	0.050866	-71.474017	0.057816	-95.420754	155.198982	203.116945
35	4	214	-123.8161	762.8894	29.5	628.599943	611.236601	0.050774	-71.756552	0.058367	-96.02426	155.774545	204.33944
35	5	215	-123.8161	762.8894	50.5	628.557918	610.497585	0.051056	-72.339146	0.058776	-96.085665	157.07869	204.612728
36	0	216	-95.1903	762.8894	-54.5	626.022112	612.920662	0.052072	-71.86482	0.057201	-95.530421	155.889166	203.457301
36	1	217	-95.1903	762.8894	-33.5	626.520973	612.369221	0.05234	-72.985068	0.058278	-97.370588	158.000981	206.850848
36	2	218	-95.1903	762.8894	-12.5	627.045146	611.925569	0.052286	-73.258849	0.058025	-96.444214	158.693079	205.070405
36	3	219	-95.1903	762.8894	8.5	627.376607	611.284042	0.051536	-72.284217	0.058055	-96.043764	156.725394	204.503504
36	4	220	-95.1903	762.8894	29.5	627.69639	610.893083	0.05057	-70.616045	0.057834	-95.086083	154.061734	203.093313
36	5	221	-95.1903	762.8894	50.5	628.123946	610.593008	0.051442	-72.566392	0.059273	-97.743257	157.694438	207.799665
37	0	222	-66.5645	762.8894	-54.5	0	0	0	0	0	0	0	0
37	1	223	-66.5645	762.8894	-33.5	0	0	0	0	0	0	0	0
37	2	224	-66.5645	762.8894	-12.5	0	0	0	0	0	0	0	0
37	3	225	-66.5645	762.8894	8.5	0	0	0	0	0	0	0	0
37	4	226	-66.5645	762.8894	29.5	0	0	0	0	0	0	0	0
37	5	227	-66.5645	762.8894	50.5	0	0	0	0	0	0	0	0
38	0	228	-37.9387	762.8894	-54.5	0	0	0	0	0	0	0	0
38	1	229	-37.9387	762.8894	-33.5	0	0	0	0	0	0	0	0
38	2	230	-37.9387	762.8894	-12.5	0	0	0	0	0	0	0	0
38	3	231	-37.9387	762.8894	8.5	0	0	0	0	0	0	0	0
38	4	232	-37.9387	762.8894	29.5	0	0	0	0	0	0	0	0
